new_index,figi,name,ticker,exchCode,compositeFIGI,securityType,marketSector,shareClassFIGI,securityType2,securityDescription,uniqueID,uniqueIDFutOpt
9450,BBG001DCCGR8,MARATHON PETROLEUM CORP,MPC,US,BBG001DCCGR8,Common Stock,Equity,BBG001S169P1,Common Stock,MPC,,
9451,BBG000HJ2220,MARCHE CORP,7524,JP,BBG000HJ2220,Common Stock,Equity,BBG001S98Q29,Common Stock,7524,,
9452,BBG000GF2LH1,MARCHEX INC-CLASS B,MCHX,US,BBG000GF2LH1,Common Stock,Equity,BBG001SH7760,Common Stock,MCHX,,
9453,BBG000THNWY7,MARCO POLO MARINE LTD,MPM,SP,BBG000THNWQ6,Common Stock,Equity,BBG001T065F1,Common Stock,MPM,,
9454,BBG00JXKV7T6,MARCO POLO MARINE -CW23,CQLW,SP,BBG00JXKV7S7,Equity WRT,Equity,,Warrant,CQLW,,
9455,BBG000D6HL06,MARCUS CORPORATION,MCS,US,BBG000D6HL06,Common Stock,Equity,BBG001S7JNZ2,Common Stock,MCS,,
9456,BBG000L4V903,MARFIN INVESTMENT GROUP HOLD,MRFGF,US,BBG000L4V903,Common Stock,Equity,BBG001SCQZY7,Common Stock,MRFGF,,
9457,BBG001PDHNQ4,MARGARET LAKE DIAMONDS INC,DIA,CN,BBG001PDHNQ4,Common Stock,Equity,BBG001V1B5J6,Common Stock,DIA,,
9458,,,,,,,,,,,,
9459,BBG000GPNZ21,MARICO LTD,MRCO,IN,BBG000GPNZ21,Common Stock,Equity,BBG001S8ZQP6,Common Stock,MRCO,,
9460,,,,,,,,,,,,
9461,BBG001LYN5S2,MARIMED INC,MRMD,US,BBG001LYN5S2,Common Stock,Equity,BBG001V0YVJ6,Common Stock,MRMD,,
9462,BBG001M6NQK4,MARIN SOFTWARE INC,MRIN,US,BBG001M6NQK4,Common Stock,Equity,BBG001V10GH6,Common Stock,MRIN,,
9463,BBG001XGXDS0,MARINE ELECTRICALS INDIA LTD,MARINE,IN,BBG001XGXDS0,Common Stock,Equity,BBG001XGXDV6,Common Stock,MARINE,,
9464,BBG000BNN8V9,MARINE PETROLEUM TRUST,MARPS,US,BBG000BNN8V9,Royalty Trst,Equity,BBG001S5SZ52,Common Stock,MARPS,,
9465,BBG000BC0955,MARINE PRODUCTS CORP,MPX,US,BBG000BC0955,Common Stock,Equity,BBG001S6HCC5,Common Stock,MPX,,
9466,BBG000C1SRH5,MARINEMAX INC,HZO,US,BBG000C1SRH5,Common Stock,Equity,BBG001SBS2N2,Common Stock,HZO,,
9467,BBG000BRSQ72,MARINER CORP LTD,MCX,AU,BBG000BRSQ72,Common Stock,Equity,BBG001S6MYQ6,Common Stock,MCX,,
9468,BBG00253KMF6,MARINUS PHARMACEUTICALS INC,MRNS,US,BBG00253KMF6,Common Stock,Equity,BBG00253KMG5,Common Stock,MRNS,,
9469,BBG000BCYHB3,MARITIME RESOURCES CORP,MAE,CN,BBG000BCYHB3,Common Stock,Equity,BBG001SBLT23,Common Stock,MAE,,
9470,BBG000H4BR46,MARIZYME INC,MRZM,US,BBG000H4BR46,Common Stock,Equity,BBG001T34YG3,Common Stock,MRZM,,
9471,BBG000FC7366,MARKEL CORP,MKL,US,BBG000FC7366,Common Stock,Equity,BBG001S9ZK95,Common Stock,MKL,,
9472,BBG000GMZP09,MARKER THERAPEUTICS INC,MRKR,US,BBG000GMZP09,Common Stock,Equity,BBG001SKLLN7,Common Stock,MRKR,,
9473,BBG000BSGRJ8,MARKET ACCESS RGR INTL CMDTY,MRIC,SW,BBG000BSGRJ8,ETP,Equity,BBG001SHFXN5,Mutual Fund,MRIC,,
9474,BBG000BJBZ23,MARKETAXESS HOLDINGS INC,MKTX,US,BBG000BJBZ23,Common Stock,Equity,BBG001S8R6K4,Common Stock,MKTX,,
9475,BBG003TLFZF5,MARKETENTERPRISE CO LTD,3135,JP,BBG003TLFZF5,Common Stock,Equity,BBG003TLFZG4,Common Stock,3135,,
9476,BBG000FF0R27,MARKETING ALLIANCE INC/THE,MAAL,US,BBG000FF0R27,Common Stock,Equity,BBG001SL9SH1,Common Stock,MAAL,,
9477,,,,,,,,,,,,
9478,BBG000BXBXP2,MARKRAY CORP,RVBR,US,BBG000BXBXP2,Common Stock,Equity,BBG001SFFYJ2,Common Stock,RVBR,,
9479,BBG000D7VPJ9,MARKSANS PHARMA LTD,MRKS,IN,BBG000D7VPJ9,Common Stock,Equity,BBG001S86217,Common Stock,MRKS,,
9480,BBG000GNDPS1,MARKSMEN ENERGY INC,MAH,CN,BBG000GNDPS1,Common Stock,Equity,BBG001SKPH70,Common Stock,MAH,,
9481,BBG00L43P521,MARLIN BUSINESS SERVICES INC,MRLNUSD,B1,BBG00L43P406,Common Stock,Equity,BBG001S9RRN3,Common Stock,MRLNUSD,,
9482,,,,,,,,,,,,
9483,BBG00CLJVB27,MARLOWE PLC,MRL,LN,BBG00CCJKD52,Common Stock,Equity,BBG00CCJKD61,Common Stock,MRL,,
9484,BBG000R3X2R3,MARMOTA LTD,MEU,AU,BBG000R3X2R3,Common Stock,Equity,BBG001ST2XF2,Common Stock,MEU,,
9485,,,,,,,,,,,,
9486,,,,,,,,,,,,
9487,BBG00FQSPTX9,MARQUEE RESOURCES LIMITED,MQR,AU,BBG00FQSPTX9,Common Stock,Equity,BBG00FQSPV46,Common Stock,MQR,,
9488,BBG000B9WWQ3,MARQUETTE NATIONAL CORPORAT,MNAT,US,BBG000B9WWQ3,Common Stock,Equity,BBG001S5NP86,Common Stock,MNAT,,
9489,BBG001J2R5H3,MARRIOTT VACATIONS WORLD,VAC,US,BBG001J2R5H3,Common Stock,Equity,BBG001V0GHW2,Common Stock,VAC,,
9490,BBG00JRXYM82,MARRONE BIO INNOVATIONS INC,MBIIUSD,XB,BBG00JRXYM73,Common Stock,Equity,BBG001V1HY34,Common Stock,MBIIUSD,,
9491,BBG000BL0BS5,MARS GROUP HOLDINGS CORP,6419,JP,BBG000BL0BS5,Common Stock,Equity,BBG001S7GYP2,Common Stock,6419,,
9492,BBG009CQBS05,MARS ONE VENTURES AG,KCCEUR,EO,BBG009CQBS05,Common Stock,Equity,BBG007QTDD27,Common Stock,KCCEUR,,
9493,BBG000BP4MH0,MARSH & MCLENNAN COS,MMC,US,BBG000BP4MH0,Common Stock,Equity,BBG001S5T7M4,Common Stock,MMC,,
9494,BBG00KHS92F5,MARSHALL MACHINES LTD,MARSHALL,IN,BBG00KHS92F5,Common Stock,Equity,BBG00KHS92G4,Common Stock,MARSHALL,,
9495,BBG008FLXBG1,MARSHALL MOTOR HOLDINGS PLC,MMHGBX,XS,BBG008FLX9M9,Common Stock,Equity,BBG0089PM3Y9,Common Stock,MMHGBX,,
9496,BBG000BDVP35,MARSHALLS PLC,MSLH,LN,BBG000BDVNV9,Common Stock,Equity,BBG001S62R56,Common Stock,MSLH,,
9497,BBG000BF6792,MARSTON'S PLC,MARS,LN,BBG000BF66X7,Common Stock,Equity,BBG001S63QL9,Common Stock,MARS,,
9498,BBG000BYKKH7,MARTELLO TECHNOLOGIES GROUP,MTLO,CN,BBG000BYKKH7,Common Stock,Equity,BBG001S5YM90,Common Stock,MTLO,,
9499,BBG000BPDJM1,MARTEN TRANSPORT LTD,MRTN,US,BBG000BPDJM1,Common Stock,Equity,BBG001S5TCK5,Common Stock,MRTN,,
9500,,,,,,,,,,,,
9501,,,,,,,,,,,,
9502,BBG000CS5Z74,MARTIN CURRIE ASIA UNCONSTRA,MCP1,XS,BBG000CS5R18,Closed-End Fund,Equity,BBG001S62MR3,Mutual Fund,MCP1,,
9503,BBG000BGYMH7,MARTIN MARIETTA MATERIALS,MLM,US,BBG000BGYMH7,Common Stock,Equity,BBG001S7QC51,Common Stock,MLM,,
9504,BBG000NMJFC8,MARTIN MIDSTREAM PARTNERS LP,MMLP,US,BBG000NMJFC8,MLP,Equity,BBG001SGDV17,Partnership Shares,MMLP,,
9505,BBG000PKZFB3,MARTINREA INTERNATIONAL INC,MRE,CN,BBG000PKZFB3,Common Stock,Equity,BBG001SKSKH9,Common Stock,MRE,,
9506,BBG000B9Y8X6,MARUBENI CORP,8002,JP,BBG000B9Y8X6,Common Stock,Equity,BBG001S5NMX5,Common Stock,8002,,
9507,BBG000BMYZ30,MARUBUN CORP,7537,JP,BBG000BMYZ30,Common Stock,Equity,BBG001S9FGL2,Common Stock,7537,,
9508,BBG001HX4YF1,MARUHA NICHIRO CORP,1333,JP,BBG001HX4YF1,Common Stock,Equity,BBG001V0DJL3,Common Stock,1333,,
9509,BBG000BL9JL6,MARUI GROUP CO LTD,8252,JP,BBG000BL9JL6,Common Stock,Equity,BBG001S6FFV9,Common Stock,8252,,
9510,BBG000BL7191,MARUICHI STEEL TUBE LTD,5463,JP,BBG000BL7191,Common Stock,Equity,BBG001S6FF67,Common Stock,5463,,
9511,BBG000BHXZN0,MARUO CALCIUM CO LTD,4102,JP,BBG000BHXZN0,Common Stock,Equity,BBG001S6C624,Common Stock,4102,,
9512,BBG000BJQZR0,MARUSAN SECURITIES CO LTD,8613,JP,BBG000BJQZR0,Common Stock,Equity,BBG001S6CD47,Common Stock,8613,,
9513,BBG000HFDLR7,MARUTI SUZUKI INDIA LTD,MSIL,IN,BBG000HFDLR7,Common Stock,Equity,BBG001S983D8,Common Stock,MSIL,,
9514,BBG000CCN673,MARUWA CO LTD,5344,JP,BBG000CCN673,Common Stock,Equity,BBG001S80DY3,Common Stock,5344,,
9515,BBG000Q49K35,MARUZEN CHI HOLDINGS CO LTD,3159,JP,BBG000Q49K35,Common Stock,Equity,BBG001T6FTZ4,Common Stock,3159,,
9516,BBG000PFF0S1,MARVELOUS INC,7844,JP,BBG000PFF0S1,Common Stock,Equity,BBG001SL9VC9,Common Stock,7844,,
9517,BBG000N8R3S0,MARY CHIA HOLDINGS LTD,MCH,SP,BBG000N8R364,Common Stock,Equity,BBG001T53J90,Common Stock,MCH,,
9518,BBG0036PKK13,MARYJANE GROUP INC/THE,MJMJ,PQ,BBG0036PKJ61,Common Stock,Equity,BBG0036PKJ70,Common Stock,MJMJ,,
9519,BBG0039DDYS6,MAS FINANCIAL SERVICES LTD,MASFIN,IN,BBG0039DDYS6,Common Stock,Equity,BBG0039DDYT5,Common Stock,MASFIN,,
9520,,,,,,,,,,,,
9521,BBG000BDZW54,MASCHINENFABRIK HEID AG,HED,AV,BBG000BDZVR2,Common Stock,Equity,BBG001S6SHL2,Common Stock,HED,,
9522,BBG000BNNKG9,MASCO CORP,MAS,US,BBG000BNNKG9,Common Stock,Equity,BBG001S5SZ70,Common Stock,MAS,,
9523,BBG000BH0C57,MASCOT SILVER LEAD MINES,MSLM,US,BBG000BH0C57,Common Stock,Equity,BBG001S7RLH7,Common Stock,MSLM,,
9524,BBG000BT83V4,MASIMO CORP,3M4,GR,BBG000BT83V4,Common Stock,Equity,BBG001S71GQ6,Common Stock,3M4,,
9525,BBG001NY14G0,MASON GRAPHITE INC,LLG,CN,BBG001NY14G0,Common Stock,Equity,BBG001V16X29,Common Stock,LLG,,
9526,BBG000N2FPN2,MASON GROUP HOLDINGS LTD,273,HK,BBG000N2FP70,Common Stock,Equity,BBG001SJ9XS3,Common Stock,273,,
9527,,,,,,,,,,,,
9528,BBG000N35HC1,MASONITE INTERNATIONAL CORP,DOOR,US,BBG000N35HC1,Common Stock,Equity,BBG001T51RT2,Common Stock,DOOR,,
9529,BBG000DZXGF9,MASS BUSINESS DEVELOPMENT CP,MBDC,US,BBG000DZXGF9,Common Stock,Equity,BBG001S8FNP5,Common Stock,MBDC,,
9530,,,,,,,,,,,,
9531,BBG000BY3S07,MASS MEGAWATTS WIND POWER IN,MMMW,US,BBG000BY3S07,Common Stock,Equity,BBG001SFH950,Common Stock,MMMW,,
9532,,,,,,,,,,,,
9533,,,,,,,,,,,,
9534,BBG000BL0B14,MASSMART HOLDINGS LTD,MSM,SJ,BBG000BL09S0,Common Stock,Equity,BBG001S81T40,Common Stock,MSM,,
9535,BBG000CV1443,MASTECH DIGITAL INC,MHH,US,BBG000CV1443,Common Stock,Equity,BBG001T0DSJ9,Common Stock,MHH,,
9536,BBG000BHX5H3,MASTEK LTD,MAST,IN,BBG000BHX5H3,Common Stock,Equity,BBG001S841B0,Common Stock,MAST,,
9537,BBG003PRXWQ1,MASTER DRILLING GROUP LTD,MDI,SJ,BBG003PRXWP2,Common Stock,Equity,BBG003PRXWR0,Common Stock,MDI,,
9538,BBG002ZYLPN8,MASTERCRAFT BOAT HOLDINGS IN,MCFT,US,BBG002ZYLPN8,Common Stock,Equity,BBG002ZYLPP6,Common Stock,MCFT,,
9539,BBG000FSK8V7,MASTERLINK SECURITIES CORP,2856,TT (Taiwan Stock Exchange),BBG000FSK892,Common Stock,Equity,BBG001S8MV79,Common Stock,2856,,
9540,BBG000BCNNH6,MASTERMIND INC,MMND,US,BBG000BCNNH6,Common Stock,Equity,BBG001S765B1,Common Stock,MMND,,
9541,BBG00FQPN7T0,MATADOR MINING LIMITED,MZZ,AU,BBG00FQPN7T0,Common Stock,Equity,BBG00FQPN818,Common Stock,MZZ,,
9542,BBG000JCPGZ1,MATADOR RESOURCES CO,MTDR,US,BBG000JCPGZ1,Common Stock,Equity,BBG001T3L5S4,Common Stock,MTDR,,
9543,BBG000JN2Z80,MATCHAAH HOLDINGS INC,MCHA,US,BBG000JN2Z80,Common Stock,Equity,BBG001SBGG90,Common Stock,MCHA,,
9544,BBG0068T24L0,MATERIALISE NV-ADR,MTLS,US,BBG0068T24L0,ADR,Equity,BBG0068T25B8,Depositary Receipt,MTLS,,
9545,BBG000BHNNF7,MATERIALS SELECT SECTOR SPDR,XLB,US,BBG000BHNNF7,ETP,Equity,BBG001S7R733,Mutual Fund,XLB,,
9546,BBG000BDTT76,MATERION CORP,MTRN,US,BBG000BDTT76,Common Stock,Equity,BBG001S5PFQ6,Common Stock,MTRN,,
9547,BBG000BM1H27,MATERNUS-KLINIKEN AG,MAK,GR,BBG000BM1H27,Common Stock,Equity,BBG001S9DP07,Common Stock,MAK,,
9548,BBG000GRDJT5,MATEX INTERNATIONAL LTD,MTEX,SP,BBG000GRDJ51,Common Stock,Equity,BBG001SHD7Y2,Common Stock,MTEX,,
9549,BBG005WX2XG8,MATINAS BIOPHARMA HOLDINGS I,MTNB,US,BBG005WX2XG8,Common Stock,Equity,BBG005WX2XH7,Common Stock,MTNB,,
9550,BBG00GGJYT40,MATRA PETROLEUM AB,MATRASEK,XS,BBG00GGJYSN1,Common Stock,Equity,BBG00G3RVW06,Common Stock,MATRASEK,,
9551,BBG000PS7X46,MATRIX COMPOSITES & ENG,MCE,AU,BBG000PS7X46,Common Stock,Equity,BBG001T5Y1S4,Common Stock,MCE,,
9552,BBG000BGDKB0,MATRIX HOLDINGS LTD,1005,HK,BBG000BGDHY2,Common Stock,Equity,BBG001S7NTT1,Common Stock,1005,,
9553,BBG000PB0382,MATRIX IT LTD,MTRX,IT,BBG000PB02K0,Common Stock,Equity,BBG001SK5248,Common Stock,MTRX,,
9554,BBG000C4TPX4,MATRIX SERVICE CO,MTRX,US,BBG000C4TPX4,Common Stock,Equity,BBG001S6MM91,Common Stock,MTRX,,
9555,BBG000BBK401,MATSON INC,MATX,US,BBG000BBK401,Common Stock,Equity,BBG001S5NL21,Common Stock,MATX,,
9556,BBG000BH78V0,MATSUI CONSTRUCTION CO LTD,1810,JP,BBG000BH78V0,Common Stock,Equity,BBG001S6C1J7,Common Stock,1810,,
9557,BBG000CZB0T4,MATSUI SECURITIES CO LTD,MTW,GR,BBG000CZB0T4,Common Stock,Equity,BBG001SCQCD1,Common Stock,MTW,,
9558,BBG000BPV6B1,MATSUMOTO YUSHI-SEIYAKU CO,4365,JP,BBG000BPV6B1,Common Stock,Equity,BBG001S6W463,Common Stock,4365,,
9559,BBG000BR5430,MATSUO ELECTRIC CO LTD,6969,JP,BBG000BR5430,Common Stock,Equity,BBG001S6LG22,Common Stock,6969,,
9560,BBG00J5T71P2,MATSUOKA CORP,3611,JP,BBG00J5T71P2,Common Stock,Equity,BBG00J5T71Q1,Common Stock,3611,,
9561,BBG000BB1FJ7,MATSUYA CO LTD,8237,JP,BBG000BB1FJ7,Common Stock,Equity,BBG001S5PPF6,Common Stock,8237,,
9562,BBG000BNNYW1,MATTEL INC,MAT,US,BBG000BNNYW1,Common Stock,Equity,BBG001S5SZF1,Common Stock,MAT,,
9563,BBG000CJSNX7,MATTHEWS INTL CORP-CLASS A,MATW,US,BBG000CJSNX7,Common Stock,Equity,BBG001S81V81,Common Stock,MATW,,
9564,,,,,,,,,,,,
9565,BBG000CHR507,MAUCH CHUNK TRUST FINANCIAL,MCHT,US,BBG000CHR507,Common Stock,Equity,BBG001SFWLL8,Common Stock,MCHT,,
9566,BBG000BB52X6,MAUI LAND & PINEAPPLE CO,MLP,US,BBG000BB52X6,Common Stock,Equity,BBG001S5T7D4,Common Stock,MLP,,
9567,BBG001QV8C32,MAUNA KEA TECHNOLOGIES,MKEA,FP,BBG001QV8C14,Common Stock,Equity,BBG001V1K5P9,Common Stock,MKEA,,
9568,BBG00L02QJ80,MAV BEAUTY BRANDS INC,MAV,CN,BBG00L02QJ80,Common Stock,Equity,BBG00L02QJ99,Common Stock,MAV,,
9569,BBG000P85FF9,MAVEN INCOME AND GROWTH VCT4,MAV4,LN,BBG000P85F69,Closed-End Fund,Equity,BBG001SL6780,Mutual Fund,MAV4,,
9570,,,,,,,,,,,,
9571,BBG0015YTF57,MAVERIX METALS INC,MMX,CN,BBG0015YTF57,Common Stock,Equity,BBG001T071X9,Common Stock,MMX,,
9572,BBG000CZS0T6,MAWANA SUGARS LTD,MWNS,IN,BBG000CZS0T6,Common Stock,Equity,BBG001S84PQ1,Common Stock,MWNS,,
9573,BBG000CW8248,MAX FINANCIAL SERVICES LTD,MAXF,IN,BBG000CW8248,Common Stock,Equity,BBG001S841F6,Common Stock,MAXF,,
9574,BBG00K2FTCT0,MAX SIGHT GROUP HOLDINGS LTD,8483,HK,BBG00K2FTCS1,Common Stock,Equity,BBG00K2FTCV7,Common Stock,8483,,
9575,BBG000P1ST14,MAX SOUND CORP,MAXD,US,BBG000P1ST14,Common Stock,Equity,BBG001T5FRP1,Common Stock,MAXD,,
9576,BBG00MT6CG07,MAXAR TECHNOLOGIES INC,MAXR,US,BBG00MT6CG07,Common Stock,Equity,BBG00MT6CG16,Common Stock,MAXR,,
9577,BBG00CFTQNB2,MAXCYTE INC,MXCT,LN,BBG00CFTQN95,Common Stock,Equity,BBG00CFTQNG7,Common Stock,MXCT,,
9578,BBG00JPW7422,MAXIM INTEGRATED PRODUCTS,MXIMUSD,XB,BBG00JPW7413,Common Stock,Equity,BBG001S5TGX2,Common Stock,MXIMUSD,,
9579,BBG000BWD2W2,MAXIM POWER CORP,MXGFF,US,BBG000BWD2W2,Common Stock,Equity,BBG001SGYN03,Common Stock,MXGFF,,
9580,BBG000BC5WJ4,MAXIMUS INC,MMS,US,BBG000BC5WJ4,Common Stock,Equity,BBG001S6G4K5,Common Stock,MMS,,
9581,BBG000DXVFX8,MAXIMUS RESOURCES LTD,MXR,AU,BBG000DXVFX8,Common Stock,Equity,BBG001SN7K13,Common Stock,MXR,,
9582,BBG000BB6R33,MAXLINEAR INC,MXL,US,BBG000BB6R33,Common Stock,Equity,BBG001S6MZV7,Common Stock,MXL,,
9583,BBG000BK8L98,MAXNERVA TECHNOLOGY SERVICES,1037,HK,BBG000BK8KV5,Common Stock,Equity,BBG001S7X7C6,Common Stock,1037,,
9584,BBG000HP1PC5,MAXUS REALTY TRUST INC,MRTI,US,BBG000HP1PC5,REIT,Equity,BBG001SD4JX6,REIT,MRTI,,
9585,BBG000P8FBL0,MAYER HOLDINGS LTD,1116,HK,BBG000P8F9W3,Common Stock,Equity,BBG001SL67Z0,Common Stock,1116,,
9586,,,,,,,,,,,,
9587,BBG00F5CXSJ6,MAYFIELD CHILDCARE LTD,MFD,AU,BBG00F5CXSJ6,Common Stock,Equity,BBG00F5CXSK4,Common Stock,MFD,,
9588,BBG000BLN683,MAYNE PHARMA GROUP LTD,MYX,AU,BBG000BLN683,Common Stock,Equity,BBG001SDB363,Common Stock,MYX,,
9589,BBG000D51W74,MAYTRONICS LTD,MTRN,IT,BBG000D51VX7,Common Stock,Equity,BBG001SMDXK9,Common Stock,MTRN,,
9590,BBG00H8M6YV0,MAYUR RESOURCES LTD-CDI,MRL,AU,BBG00H8M6YV0,CDI,Equity,BBG00H8M6Z29,Depositary Receipt,MRL,,
9591,BBG000DJQYJ0,MAYUR UNIQUOTERS LTD,MUNI,IN,BBG000DJQYJ0,Common Stock,Equity,BBG001S88J27,Common Stock,MUNI,,
9592,BBG0018XDT80,MAYVILLE ENGINEERING CO INC,MEC,US,BBG0018XDT80,Common Stock,Equity,BBG001TFSDY6,Common Stock,MEC,,
9593,BBG000BMCPZ1,MAZDA MOTOR CORP,7261,JP,BBG000BMCPZ1,Common Stock,Equity,BBG001S6FV62,Common Stock,7261,,
9594,,,,,,,,,,,,
9595,BBG000DCTP92,MBANK SA,MBK,PW,BBG000DCTN15,Common Stock,Equity,BBG001S873B3,Common Stock,MBK,,
9596,BBG000BNQN34,MBIA INC,MBI,US,BBG000BNQN34,Common Stock,Equity,BBG001S5T021,Common Stock,MBI,,
9597,BBG000Q4KGY7,MBL INFRASTRUCTURES LTD,MBL,IN,BBG000Q4KGY7,Common Stock,Equity,BBG001SRR0P0,Common Stock,MBL,,
9598,BBG000D86DP5,MBS INC,1401,JP,BBG000D86DP5,Common Stock,Equity,BBG001SMH321,Common Stock,1401,,
9599,BBG000LD6VQ4,MC ENDEAVORS INC,MSMY,US,BBG000LD6VQ4,Common Stock,Equity,BBG001T4HXJ6,Common Stock,MSMY,,
9600,BBG000BLWLP1,MC MINING LTD,MCM,AU,BBG000BLWLP1,Common Stock,Equity,BBG001S6M5H9,Common Stock,MCM,,
9601,BBG000H7LBD3,MCAN MORTGAGE CORP,MKP,CN,BBG000H7LBD3,Common Stock,Equity,BBG001SDP3B2,Common Stock,MKP,,
9602,BBG000FF0LP5,MCBRIDE PLC,MCB,LN,BBG000FF0L93,Common Stock,Equity,BBG001S7Z574,Common Stock,MCB,,
9603,BBG000GBSQ27,MCC MEILI CLOUD COMPUTING -A,000815,CH,BBG000GBSQ27,Common Stock,Equity,BBG001SJWJZ0,Common Stock,000815,,
9604,BBG00BDFJLW5,MCCARTHY & STONE PLC,MCSGBX,XS,BBG00BDFJKY5,Common Stock,Equity,BBG002VYCSB9,Common Stock,MCSGBX,,
9605,BBG000BZJ598,MCCHIP RESOURCES INC,MCS,CN,BBG000BZJ598,Common Stock,Equity,BBG001S5ZJ69,Common Stock,MCS,,
9606,BBG000BRN895,MCCOY GLOBAL INC,MCB,CN,BBG000BRN895,Common Stock,Equity,BBG001S9YDG4,Common Stock,MCB,,
9607,BBG009H6QM10,MCDERMOTT INTL INC,MDREUR,XS,BBG009H6QLK1,Common Stock,Equity,BBG001S5T2K7,Common Stock,MDREUR,,
9608,BBG000BVLLH0,MCDONALD'S HOLDINGS CO JAPAN,2702,JP,BBG000BVLLH0,Common Stock,Equity,BBG001SCR7R6,Common Stock,2702,,
9609,BBG000JDQ216,MCDOWELL HOLDINGS LTD,MACH,IN,BBG000JDQ216,Common Stock,Equity,BBG001SPG2T8,Common Stock,MACH,,
9610,,,,,,,,,,,,
9611,BBG00BFNDXX5,MCGRATH LTD,MEA,AU,BBG00BFNDXX5,Common Stock,Equity,BBG00BFNDXY4,Common Stock,MEA,,
9612,BBG000BP02D2,MCGRATH RENTCORP,MGRC,US,BBG000BP02D2,Common Stock,Equity,BBG001S5T593,Common Stock,MGRC,,
9613,BBG000FQ9MK5,MCH GROUP AG,MEF1,GR,BBG000FQ9MK5,Common Stock,Equity,BBG001S8M9Q7,Common Stock,MEF1,,
9614,BBG003BCFCH3,MCHENRY BANCORP INC,MCHN,US,BBG003BCFCH3,Common Stock,Equity,BBG003BCFCJ1,Common Stock,MCHN,,
9615,,,,,,,,,,,,
9616,,,,,,,,,,,,
9617,BBG000QQWZK8,MCKAY SECURITIES PLC-ORD,MCKS,XS,BBG000QQWRD4,REIT,Equity,BBG001S62MP5,REIT,MCKS,,
9618,BBG000DYGNW7,MCKESSON CORP,MCK,US,BBG000DYGNW7,Common Stock,Equity,BBG001S8F8P8,Common Stock,MCK,,
9619,BBG000GB4R30,MCKESSON EUROPE AG -   ADR,CAKFY,US,BBG000GB4R30,ADR,Equity,BBG001T3NRG7,Depositary Receipt,CAKFY,,
9620,BBG000BN8NK5,MCLEOD RUSSEL INDIA LTD,MCLR,IN,BBG000BN8NK5,Common Stock,Equity,BBG001SF2JV5,Common Stock,MCLR,,
9621,BBG000L8XGK4,MCMILLAN SHAKESPEARE LTD,MMS,AU,BBG000L8XGK4,Common Stock,Equity,BBG001SJXWN3,Common Stock,MMS,,
9622,,,,,,,,,,,,
9623,BBG000NFWG63,MCNALLY BHARAT ENGINEERING,MCNA,IN,BBG000NFWG63,Common Stock,Equity,BBG001SKRNC9,Common Stock,MCNA,,
9624,BBG000BB6JH6,MCPHERSON'S LTD,MCP,AU,BBG000BB6JH6,Common Stock,Equity,BBG001S5R522,Common Stock,MCP,,
9625,BBG0064MBFF1,MCPHY ENERGY SA,MCPHY,FP,BBG00286RYL6,Common Stock,Equity,BBG00286RYM5,Common Stock,MCPHY,,
9626,BBG000BNTTY4,MDC HOLDINGS INC,MDC,US,BBG000BNTTY4,Common Stock,Equity,BBG001S5T272,Common Stock,MDC,,
9627,BBG00LPXZL35,MDJM LTD,MDJH,US,BBG00LPXZL35,Common Stock,Equity,BBG00LPXZLV4,Common Stock,MDJH,,
9628,BBG000BNX3R4,MDU RESOURCES GROUP INC,MDU,US,BBG000BNX3R4,Common Stock,Equity,BBG001S5T2W4,Common Stock,MDU,,
9629,BBG000BNL6H1,MDXHEALTH,MDXH,BB,BBG000BNL681,Common Stock,Equity,BBG001SF8932,Common Stock,MDXH,,
9630,,,,,,,,,,,,
9631,,,,,,,,,,,,
9632,BBG000HHP5P7,MEARS GROUP PLC,MER,LN,BBG000HHP4W2,Common Stock,Equity,BBG001S98NL5,Common Stock,MER,,
9633,BBG000BJ9238,MECHANICS BANK /WALNUT CREEK,MCHB,US,BBG000BJ9238,Common Stock,Equity,BBG001S7T2M1,Common Stock,MCHB,,
9634,BBG000Q9WGP3,MECHEL PJSC-SPONSORED ADR,MTL,US,BBG000Q9WGP3,ADR,Equity,BBG001SMHBM1,Depositary Receipt,MTL,,
9635,,,,,,,,,,,,
9636,BBG00JXKTXP6,MECOM POWER AND CONSTRUCTION,1183,HK,BBG00JXKTXN8,Common Stock,Equity,BBG00JXKTXQ5,Common Stock,1183,,
9637,BBG00NPRXKK9,MEDACTA GROUP SA,MOVE,SW,BBG00NPRXKK9,Common Stock,Equity,BBG00NPRXKS1,Common Stock,MOVE,,
9638,BBG001LRVJD4,MEDADVISOR LTD,MDR,AU,BBG001LRVJD4,Common Stock,Equity,BBG001V0XQC5,Common Stock,MDR,,
9639,BBG00LVGRM32,MEDALIST DIVERSIFIED REIT IN,MDRR,US,BBG00LVGRM32,REIT,Equity,BBG00LVGRMV1,REIT,MDRR,,
9640,BBG000GPQ7M8,MEDALLION FINANCIAL CORP,MFIN,US,BBG000GPQ7M8,Common Stock,Equity,BBG001S8ZQZ5,Common Stock,MFIN,,
9641,BBG000HW0795,MEDALLION RESOURCES LTD,MDL,CN,BBG000HW0795,Common Stock,Equity,BBG001S9FV75,Common Stock,MDL,,
9642,BBG00K68NZ35,MEDARTIS HOLDING AG,MED,SW,BBG00K68NZ35,Common Stock,Equity,BBG00K68NZB6,Common Stock,MED,,
9643,,,,,,,,,,,,
