,Code,Exchange,Name,Type,Country,Currency,ISIN,previousClose,previousCloseDate
9411,MISH,TA,Mivtach Shamir,Common Stock,Israel,ILA,IL0001270193,9301.0,2022-07-21
9412,MIXT,US,Mix Telemats Ltd,Common Stock,USA,USD,US60688N1028,7.72,2022-07-21
9413,2121,TSE,Mixi Inc,Common Stock,Japan,JPY,JP3882750007,2357.0,2022-07-22
9414,8393,TSE,Miyazaki Bank Ltd,Common Stock,Japan,JPY,JP3908000007,2090.0,2022-07-22
9415,MZTF,TA,Mizrahi Tefahot,Common Stock,Israel,ILA,IL0006954379,12630.0,2022-07-21
9416,8411,TSE,Mizuho Financial Group Inc,Common Stock,Japan,JPY,JP3885780001,1581.5,2022-07-22
9417,8425,TSE,Mizuho Leasing Co Ltd,Common Stock,Japan,JPY,JP3286500008,3265.0,2022-07-22
9418,8022,TSE,Mizuno Corp,Common Stock,Japan,JPY,JP3905200006,2532.0,2022-07-22
9419,GLE,LSE,MJ Gleeson plc,Common Stock,UK,GBX,GB00BRKD9Z53,520.0,2022-07-21
9420,MJNE,US,MJ Holdings Inc,Common Stock,USA,USD,US5530751024,0.268,2022-07-21
9421,MKA,LSE,Mkango Resources Ltd,Common Stock,UK,GBX,CA60686A4090,17.75,2022-07-21
9422,MKA,V,Mkango Resources Ltd,Common Stock,Canada,CAD,CA60686A4090,0.3,2022-07-20
9423,MKSI,US,MKS Instruments Inc,Common Stock,USA,USD,US55306N1046,112.02,2022-07-21
9424,3910,TSE,MKSystem Corp,Common Stock,Japan,JPY,JP3167410004,407.0,2022-07-22
9425,MLCG,US,ML Capital Group Inc,Common Stock,USA,USD,US55314D3044,0.131,2022-07-21
9426,GMKN,MCX,GMK Norilskiy Nikel PAO,Common Stock,Russia,RUB,RU0007288411,14800.0,2022-07-21
9427,MMEX,US,MMEX Resources Corp,Common Stock,USA,USD,US55314K5065,0.0575,2022-07-21
9428,1208,HK,MMG Ltd,Common Stock,Hong Kong,HKD,HK1208013172,2.53,2022-07-22
9429,MMTC,NSE,MMTC Limited,Common Stock,India,INR,INE123F01029,38.9,2022-07-22
9430,513377,BSE,MMTC Limited,Common Stock,India,INR,INE123F01029,38.95,2022-07-22
9431,MMTC,BSE,MMTC LTD.,Common Stock,India,INR,INE123F01029,38.95,2022-07-22
9432,MMTC,NSE,MMTC Limited,Common Stock,India,INR,INE123F01029,38.9,2022-07-22
9433,513377,BSE,MMTC Limited,Common Stock,India,INR,INE123F01029,38.95,2022-07-22
9434,MMTC,BSE,MMTC LTD.,Common Stock,India,INR,INE123F01029,38.95,2022-07-22
9435,MNAP,US,MNP Petroleum Corp,Common Stock,USA,USD,US55315B1098,0.0001,2022-07-21
9436,1213,HK,Mobicon Group Ltd,Common Stock,Hong Kong,HKD,BMG6179G1096,0.365,2022-07-22
9437,1439,HK,China Packaging Hldg devlp Ltd,Common Stock,Hong Kong,HKD,KYG6226K1031,0.029,2022-07-22
9438,MOST,US,MobileSmith Inc,Common Stock,USA,USD,US60743J1043,2.95,2022-07-21
9439,MOZN,SW,mobilezone ag,Common Stock,Switzerland,CHF,CH0276837694,16.74,2022-07-21
9440,MOB,AU,Mobilicom Ltd,Common Stock,Australia,AUD,AU000000MOB7,0.04,2022-07-22
9441,MBO,LSE,Mobilityone Ltd,Common Stock,UK,GBX,JE00B1Z48326,7.0,2022-07-21
9442,MOBN,SW,Mobimo Hldg,Common Stock,Switzerland,CHF,CH0011108872,246.0,2022-07-21
9443,MBO,V,Mobio Technologies Inc,Common Stock,Canada,CAD,CA60743K4081,0.1,2022-07-20
9444,MOBQ,US,Mobiquity Technologies Inc,Common Stock,USA,USD,US60743F5089,1.27,2022-07-21
9445,MMIT,LSE,Mobius Investment Trust PLC,Common Stock,UK,GBX,GB00BFZ7R980,118.0,2022-07-21
9446,MFON,US,Mobivity Holdings,Common Stock,USA,USD,US60743E2046,1.09,2022-07-21
9447,MBQ,XETRA,Mobotix AG,Common Stock,Germany,EUR,DE0005218309,4.3,2022-07-21
9448,MBQ,F,Mobotix AG,Common Stock,Germany,EUR,DE0005218309,4.21,2022-07-21
9449,1860,HK,Mobvista Inc,Common Stock,Hong Kong,HKD,KYG622681008,4.87,2022-07-22
9450,4534,TSE,Mochida Pharmaceutical,Common Stock,Japan,JPY,JP3922800002,3385.0,2022-07-22
9451,6269,TSE,Modec Inc,Common Stock,Japan,JPY,JP3888250002,1233.0,2022-07-22
9452,MODN,US,Model N Inc,Common Stock,USA,USD,US6075251024,25.55,2022-07-21
9453,MRNA,US,Moderna Inc,Common Stock,USA,USD,US60770K1079,168.89,2022-07-21
9454,0QF,F,Moderna Inc,Common Stock,Germany,EUR,US60770K1079,166.5,2022-07-21
9455,MOD,US,Modine Manufacturing Company,Common Stock,USA,USD,US6078281002,12.17,2022-07-21
9456,MODD,US,Modular Medical Inc,Common Stock,USA,USD,US60785L2079,4.24,2022-07-21
9457,MC,US,Moelis & Co,Common Stock,USA,USD,US60786M1053,42.69,2022-07-21
9458,MOGO,US,Mogo Inc,Common Stock,USA,USD,CA60800C1095,1.05,2022-07-21
9459,MOGO,TO,Mogo Inc,Common Stock,Canada,CAD,CA60800C1095,1.35,2022-07-21
9460,MHK,US,Mohawk Industries Inc,Common Stock,USA,USD,US6081901042,134.73,2022-07-21
9461,MOHITIND,NSE,Mohit Industries Limited,Common Stock,India,INR,INE954E01012,16.8,2022-07-22
9462,531453,BSE,Mohit Industries Limited,Common Stock,India,INR,INE954E01012,16.75,2022-07-22
9463,MOHITIND,BSE,MOHIT INDUSTRIES LTD.-$,Common Stock,India,INR,INE954E01012,16.75,2022-07-22
9464,MOHOTAIND,NSE,Mohota Industries Limited,Common Stock,India,INR,INE313D01013,6.25,2022-07-21
9465,MOHOTAIND,BSE,Mohota Industries Ltd,Common Stock,India,INR,INE313D01013,6.25,2022-07-21
9466,MOIL,NSE,MOIL Limited,Common Stock,India,INR,INE490G01020,161.0,2022-07-22
9467,MOIL,BSE,MOIL LTD.,Common Stock,India,INR,INE490G01020,160.7,2022-07-22
9468,MOIL,NSE,MOIL Limited,Common Stock,India,INR,INE490G01020,161.0,2022-07-22
9469,MOIL,BSE,MOIL LTD.,Common Stock,India,INR,INE490G01020,160.7,2022-07-22
9470,MOL,BUD,MOL Nyrt.,Common Stock,Hungary,HUF,HU0000153937,2888.0,2022-07-21
9471,MOL,WAR,MOL PLC,Common Stock,Poland,PLN,HU0000153937,34.64,2022-07-21
9472,MOLDTECH,NSE,Mold-Tek Technologies Limited,Common Stock,India,INR,INE835B01035,98.3,2022-07-22
9473,526263,BSE,Mold-Tek Technologies Limited,Common Stock,India,INR,INE835B01035,98.25,2022-07-22
9474,MOLDTEK,BSE,MOLD-TEK TECHNOLOGIES LTD.,Common Stock,India,INR,INE835B01035,98.25,2022-07-22
9475,MTEM,US,Molecular Templates Inc,Common Stock,USA,USD,US6085501095,0.96,2022-07-21
9476,MBRX,US,Moleculin Biotech Inc,Common Stock,USA,USD,US60855D2009,1.9,2022-07-21
9477,MOH,US,Molina Healthcare Inc,Common Stock,USA,USD,US60855R1005,302.52,2022-07-21
9478,5986,TSE,Molitec Steel Co Ltd,Common Stock,Japan,JPY,JP3925800009,275.0,2022-07-22
9479,MND,AU,Monadelphous Group Ltd,Common Stock,Australia,AUD,AU000000MND5,10.28,2022-07-22
9480,8MP,F,Monadelphous Group Ltd,Common Stock,Germany,EUR,AU000000MND5,7.05,2022-07-21
9481,MMN,V,Monarca Minerals Inc,Common Stock,Canada,CAD,CA60916Q1090,0.02,2022-07-20
9482,MAHI,US,Monarch Services Inc,Common Stock,USA,USD,US6091761022,0.005,2022-07-21
9483,MNDI,LSE,Mondi PLC,Common Stock,UK,GBX,GB00B1CRLC47,1497.5,2022-07-21
9484,MNP,JSE,Mondi PLC,Common Stock,South Africa,ZAC,GB00B1CRLC47,30569.0,2022-07-21
9485,8698,TSE,Monex Group Inc,Common Stock,Japan,JPY,JP3869970008,472.0,2022-07-22
9486,3994,TSE,Money Forward Inc,Common Stock,Japan,JPY,JP3869960009,3240.0,2022-07-22
9487,8732,TSE,Money Partners Group Co Ltd,Common Stock,Japan,JPY,JP3869930002,250.0,2022-07-22
9488,MGI,US,Moneygram Int,Common Stock,USA,USD,US60935Y2081,10.26,2022-07-21
9489,9M1N,F,Moneygram Int,Common Stock,Germany,EUR,US60935Y2081,9.915,2022-07-21
9490,MOMT,US,MoneyOnMobile Inc,Common Stock,USA,USD,US60937K2069,0.0001,2022-07-21
9491,MDB,US,MongoDB,Common Stock,USA,USD,US60937P1066,317.93,2022-07-21
9492,526,F,MongoDB,Common Stock,Germany,EUR,US60937P1066,309.4,2022-07-21
9493,MNGGF,US,Mongolia Growth Group Ltd.,Common Stock,USA,USD,CA60936L1067,1.3,2022-07-21
9494,YAK,V,Mongolia Growth Group Ltd.,Common Stock,Canada,CAD,CA60936L1067,1.7,2022-07-21
9495,MNKS,LSE,Monks Investment Trust PLC,Common Stock,UK,GBX,GB0030517261,1022.0,2022-07-21
9496,MPWR,US,Monolithic Power Systems Inc,Common Stock,USA,USD,US6098391054,456.03,2022-07-21
9497,3064,TSE,MonotaRO,Common Stock,Japan,JPY,JP3922950005,2299.0,2022-07-22
9498,MNRO,US,Monro Muffler Brake Inc,Common Stock,USA,USD,US6102361010,48.6,2022-07-21
9499,MRCC,US,Monroe Capital Corp,Common Stock,USA,USD,US6103351010,9.2,2022-07-21
9500,APPZ,US,Monster Arts Inc,Common Stock,USA,USD,US61173R2022,0.0001,2022-07-21
9501,MNST,US,Monster Beverage Corp,Common Stock,USA,USD,US61174X1090,95.77,2022-07-21
9502,0K34,LSE,Monster Beverage Corp,Common Stock,UK,USD,US61174X1090,95.53,2022-07-21
9503,MOB,F,Monster Beverage Corp,Common Stock,Germany,EUR,US61174X1090,94.1,2022-07-21
9504,MONTECARLO,NSE,Monte Carlo Fashions Limited,Common Stock,India,INR,INE950M01013,793.45,2022-07-22
9505,MONTECARLO,BSE,Monte Carlo Fashions Ltd,Common Stock,India,INR,INE950M01013,792.65,2022-07-22
9506,MMY,V,Monument Mining Limited,Common Stock,Canada,CAD,CA61531Y1051,0.09,2022-07-21
9507,MMTMF,US,Monument Mining Limited,Common Stock,USA,USD,CA61531Y1051,0.07,2022-07-21
9508,1400,HK,Moody Technology Holdings Ltd,Common Stock,Hong Kong,HKD,BMG622381454,0.55,2022-07-22
9509,000811,SHE,Yantai Moon Co Ltd,Common Stock,China,CNY,CNE0000000S4,10.2,2022-07-22
9510,MVY,V,Moovly Media Inc,Common Stock,Canada,CAD,CA61634Q1081,0.075,2022-07-21
9511,MVVYF,US,Moovly Media Inc,Common Stock,USA,USD,CA61634Q1081,0.057,2022-07-21
9512,MORARJEE,NSE,Morarjee Textiles Limited,Common Stock,India,INR,INE161G01027,20.45,2022-07-22
9513,MORARJEE,BSE,MORARJEE TEXTILES LTD.,Common Stock,India,INR,INE161G01027,20.95,2022-07-22
9514,MOREPENLAB,NSE,Morepen Laboratories Limited,Common Stock,India,INR,INE083A01026,38.9,2022-07-22
9515,500288,BSE,Morepen Laboratories Limited,Common Stock,India,INR,INE083A01026,38.9,2022-07-22
9516,MOREPENLAB,BSE,MOREPEN LABORATORIES LTD.,Common Stock,India,INR,INE083A01026,38.9,2022-07-22
9517,5018,TSE,MORESCO Corp,Common Stock,Japan,JPY,JP3868850003,1171.0,2022-07-22
9518,MGAM,LSE,Morgan Advanced Materials plc,Common Stock,UK,GBX,GB0006027295,289.0,2022-07-21
9519,MGNS,LSE,Morgan Sindall Group PLC,Common Stock,UK,GBX,GB0008085614,1982.0,2022-07-21
9520,MS,US,Morgan Stanley,Common Stock,USA,USD,US6174464486,83.02,2022-07-21
9521,IIF,US,Morgan Stanley India Investment Closed Fund,FUND,USA,USD,US61745C1053,23.51,2022-07-21
9522,MRC,TO,Morguard Corporation,Common Stock,Canada,CAD,CA6175771014,110.72,2022-07-21
9523,3478,TSE,Mori Trust Hotel Reit Inc,Common Stock,Japan,JPY,JP3048380004,127300.0,2022-07-22
9524,8961,TSE,Mori Trust Sogo Reit Inc,Common Stock,Japan,JPY,JP3046170001,143900.0,2022-07-22
9525,MOX,V,Morien Resources Corp,Common Stock,Canada,CAD,CA61763R2081,0.55,2022-07-21
9526,2201,TSE,Morinaga & Co Ltd,Common Stock,Japan,JPY,JP3926400007,4285.0,2022-07-22
9527,2264,TSE,Morinaga Milk Industry Co Ltd,Common Stock,Japan,JPY,JP3926800008,5060.0,2022-07-22
9528,6455,TSE,Morita Holdings Corp,Common Stock,Japan,JPY,JP3925600003,1408.0,2022-07-22
9529,1798,TSE,Moriya Corp,Common Stock,Japan,JPY,JP3927400006,2597.0,2022-07-22
9530,4765,TSE,Morningstar Japan KK,Common Stock,Japan,JPY,JP3922100007,529.0,2022-07-22
9531,2217,TSE,Morozoff Ltd,Common Stock,Japan,JPY,JP3927600001,3620.0,2022-07-22
9532,MORF,US,Morphic Holding Inc,Common Stock,USA,USD,US61775R1059,27.17,2022-07-21
9533,3653,TSE,Morpho Inc,Common Stock,Japan,JPY,JP3927550008,1133.0,2022-07-22
9534,MCL,LSE,Morses Club PLC,Common Stock,UK,GBX,GB00BZ6C4F71,4.69,2022-07-21
9535,MAB1,LSE,Mortgage Advice,Common Stock,UK,GBX,GB00BQSBH502,900.0,2022-07-21
9536,7192,TSE,Mortgage Service Japan Ltd,Common Stock,Japan,JPY,JP3752500003,994.0,2022-07-22
9537,8153,TSE,Mos Food Services Inc,Common Stock,Japan,JPY,JP3922400001,3385.0,2022-07-22
9538,MOEX,MCX,Moskovskaya Birzha OAO,Common Stock,Russia,RUB,RU000A0JR4A1,82.37,2022-07-21
9539,MSMN,LSE,Mosman Oil and Gas Ltd,Common Stock,UK,GBX,AU0000XINET1,0.0575,2022-07-21
9540,1716,HK,Most Kwai Chung Ltd,Common Stock,Hong Kong,HKD,KYG629061055,0.66,2022-07-22
9541,EGL,LSE,Ecofin Global Utilities and Infrastructure Trust plc,Common Stock,UK,GBX,PTMEN0AE0005,216.0,2022-07-21
9542,EGL,LS,Mota-Engil SGPS S.A,Common Stock,Portugal,EUR,PTMEN0AE0005,1.22,2022-07-21
9543,0FB0,LSE,Mota Engil SGPS SA,Common Stock,UK,EUR,PTMEN0AE0005,1.216,2022-07-21
9544,MTC,LSE,Mothercare PLC,Common Stock,UK,GBX,GB0009067447,6.7,2022-07-21
9545,TMFC,US,Motley Fool 100 Index ETF,ETF,USA,USD,US74933W6012,34.69,2022-07-21
9546,MOH,AT,Motor Oil (Hellas) Corinth Refineries S.A,Common Stock,Greece,EUR,GRS426003000,16.97,2022-07-22
9547,MPAA,US,Motorcar Parts of America Inc,Common Stock,USA,USD,US6200711009,14.99,2022-07-21
9548,54M,F,Motorcar Parts of America Inc,Common Stock,Germany,EUR,US6200711009,15.1,2022-07-21
9549,MTO,AU,MotorCycle Holdings Ltd,Common Stock,Australia,AUD,AU000000MTO9,2.36,2022-07-22
9550,MSI,US,Motorola Solutions Inc,Common Stock,USA,USD,US6200763075,222.22,2022-07-21
9551,MOTR,LSE,Motorpoint Group PLC,Common Stock,UK,GBX,GB00BD0SFR60,193.0,2022-07-21
9552,MOTS,US,Motus GI Holdings Inc,Common Stock,USA,USD,US62014P1084,0.2764,2022-07-21
9553,ALMOU,PA,Moulinvest,Common Stock,France,EUR,FR0011033083,39.5,2022-07-22
9554,MGX,AU,Mount Gibson Iron Ltd,Common Stock,Australia,AUD,AU000000MGX7,0.49,2022-07-22
9555,MTGRF,US,Mount Gibson Iron Ltd,Common Stock,USA,USD,AU000000MGX7,0.5,2022-07-21
9556,MRD,AU,Mount Ridley Mines Ltd,Common Stock,Australia,AUD,AU000000MRD6,0.005,2022-07-22
9557,ECF,XETRA,Mountain Alliance AG,Common Stock,Germany,EUR,DE000A12UK08,3.82,2022-07-21
9558,MCBI,US,Mountain Commerce Bancorp Inc,Common Stock,USA,USD,US6240041078,28.0,2022-07-21
9559,MYHI,US,Mountain High Acquisitions Corp,Common Stock,USA,USD,US62405W1009,0.0002,2022-07-21
9560,MPVD,TO,Mountain Province Diamonds Inc,Common Stock,Canada,CAD,CA62426E4022,0.485,2022-07-21
9561,MPVDF,US,Mountain Province Diamonds Inc,Common Stock,USA,USD,CA62426E4022,0.38,2022-07-21
9562,MTVW,LSE,Mountview Estates PLC,Common Stock,UK,GBX,GB0006081037,13500.0,2022-07-21
9563,MOV,US,Movado Group Inc,Common Stock,USA,USD,US6245801062,35.05,2022-07-21
9564,MVES,US,Movie Studio Inc,Common Stock,USA,USD,US62459P3082,0.0048,2022-07-21
9565,5WE,SG,Moya Holdings Asia Limited,Common Stock,Singapore,SGD,SG2F94994512,0.059,2022-07-22
9566,MPAC,LSE,MPAC Group PLC,Common Stock,UK,GBX,GB0005991111,250.0,2022-07-21
9567,MPCC,OL,MPC Container Ships ASA,Common Stock,Norway,NOK,NO0010791353,22.46,2022-07-21
9568,MPHASIS,NSE,MphasiS Limited,Common Stock,India,INR,INE356A01018,2276.45,2022-07-22
9569,MPHASIS,BSE,MPHASIS LTD.,Common Stock,India,INR,INE356A01018,2277.75,2022-07-22
9570,MPR,AU,Mpower Group Ltd,Common Stock,Australia,AUD,AU0000038341,0.029,2022-07-22
9571,COOP,US,Mr. Cooper Group Inc,Common Stock,USA,USD,US62482R1077,41.16,2022-07-21
9572,MRP,JSE,Mr Price Group Ltd,Common Stock,South Africa,ZAC,ZAE000200457,17806.0,2022-07-21
9573,MRC,US,MRC Global Inc,Common Stock,USA,USD,US55345K1034,10.73,2022-07-21
9574,37M,F,MRC Global Inc,Common Stock,Germany,EUR,US55345K1034,10.2,2022-07-21
9575,MRF,NSE,MRF Limited,Common Stock,India,INR,INE883A01011,79400.6,2022-07-22
9576,MRF,BSE,MRF LTD.,Common Stock,India,INR,INE883A01011,79477.1484,2022-07-22
9577,MRO-TEK,NSE,MRO-TEK Realty Limited,Common Stock,India,INR,INE398B01018,62.4,2022-07-22
9578,MRO-TEK,BSE,MRO-TEK Realty Ltd,Common Stock,India,INR,INE398B01018,62.7,2022-07-22
9579,6034,TSE,Mrt Inc,Common Stock,Japan,JPY,JP3167260003,1407.0,2022-07-22
9580,1451,HK,MS Group Holdings Ltd,Common Stock,Hong Kong,HKD,KYG507601006,0.66,2022-07-22
9581,MSA,US,MSA Safety,Common Stock,USA,USD,US5534981064,129.05,2022-07-21
9582,MSM,US,MSC Industrial Direct Company Inc,Common Stock,USA,USD,US5535301064,77.71,2022-07-21
9583,MSCI,US,MSCI Inc,Common Stock,USA,USD,US55354G1004,447.47,2022-07-21
9584,MTEDUCARE,NSE,MT Educare Limited,Common Stock,India,INR,INE472M01018,9.35,2022-07-22
9585,MTEDUCARE,BSE,MT EDUCARE LTD.,Common Stock,India,INR,INE472M01018,9.37,2022-07-22
9586,7806,TSE,MTG Co Ltd,Common Stock,Japan,JPY,JP3167430002,1317.0,2022-07-22
9587,9438,TSE,MTI Ltd,Common Stock,Japan,JPY,JP3167480007,549.0,2022-07-22
9588,MTN,JSE,MTN Group Ltd,Common Stock,South Africa,ZAC,ZAE000042164,14168.0,2022-07-21
9589,MTX,XETRA,MTU Aero Engines AG,Common Stock,Germany,EUR,DE000A0D9PT0,190.6,2022-07-21
9590,0FC9,LSE,MTU Aero Engines NA O.N.,Common Stock,UK,EUR,DE000A0D9PT0,189.475,2022-07-21
9591,MTX,F,MTU Aero Engines AG,Common Stock,Germany,EUR,DE000A0D9PT0,189.15,2022-07-21
9592,MTY,TO,MTY Food Group Inc,Common Stock,Canada,CAD,CA55378N1078,57.15,2022-07-21
9593,9MF,F,MTY Food Group Inc,Common Stock,Germany,EUR,CA55378N1078,43.55,2022-07-22
9594,MUB,XETRA,Mühlbauer Holding AG,Common Stock,Germany,EUR,DE0006627201,61.8,2022-07-21
9595,MLI,US,Mueller Industries Inc,Common Stock,USA,USD,US6247561029,63.05,2022-07-21
9596,MWA,US,Mueller Water Products,Common Stock,USA,USD,US6247581084,12.49,2022-07-21
9597,3299,TSE,Mugen Estate Co Ltd,Common Stock,Japan,JPY,JP3912500000,476.0,2022-07-22
9598,MUKTAARTS,NSE,Mukta Arts Limited,Common Stock,India,INR,INE374B01019,52.85,2022-07-22
9599,532357,BSE,Mukta Arts Limited,Common Stock,India,INR,INE374B01019,52.9,2022-07-22
9600,MUKTAARTS,BSE,MUKTA ARTS LTD.,Common Stock,India,INR,INE374B01019,52.9,2022-07-22
9601,MUL,LSE,Mulberry Group PLC,Common Stock,UK,GBX,GB0006094303,275.0,2022-07-21
9602,MUY,F,Mulberry Group PLC,Common Stock,Germany,EUR,GB0006094303,3.06,2022-07-21
9603,MTL,TO,Mullen Group Ltd.,Common Stock,Canada,CAD,CA6252841045,13.12,2022-07-21
9604,1817,HK,Mulsanne Group Holding Ltd,Common Stock,Hong Kong,HKD,KYG6329A1013,4.3,2022-07-22
9605,AWZ,SG,Multi-Chem Limited,Common Stock,Singapore,SGD,SG1BA2000002,1.86,2022-07-21
9606,MCET,US,Multicell Techs Inc,Common Stock,USA,USD,US62544S2005,0.0,2022-07-21
9607,MCG,JSE,MultiChoice Group Ltd,Common Stock,South Africa,ZAC,ZAE000265971,12094.0,2022-07-21
9608,MCOIF,US,MultiChoice Group Ltd,Common Stock,USA,USD,ZAE000265971,7.09,2022-07-21
9609,MF6,SG,Mun Siong Engineering Limited,Common Stock,Singapore,SGD,SG2C34962861,0.049,2022-07-22
9610,MYBF,US,Muncy Bank Financial Inc,Common Stock,USA,USD,US62600N1037,42.75,2022-07-21
9611,MUN,V,Mundoro Capital Inc,Common Stock,Canada,CAD,CA6261351077,0.155,2022-07-21
9612,MUNJALAU,NSE,Munjal Auto Industries Limited,Common Stock,India,INR,INE672B01032,44.9,2022-07-22
9613,520059,BSE,Munjal Auto Industries Limited,Common Stock,India,INR,INE672B01032,44.85,2022-07-22
9614,MUNJALAU,BSE,MUNJAL AUTO INDUSTRIES LTD.,Common Stock,India,INR,INE672B01032,44.85,2022-07-22
9615,MUNJALSHOW,NSE,Munjal Showa Limited,Common Stock,India,INR,INE577A01027,108.75,2022-07-22
9616,MUNJALSHOW,BSE,MUNJAL SHOWA LTD.,Common Stock,India,INR,INE577A01027,108.35,2022-07-22
9617,MTRS,ST,Munters Group AB,Common Stock,Sweden,SEK,SE0009806607,63.7,2022-07-21
9618,7292,TSE,Murakami Corp,Common Stock,Japan,JPY,JP3914200005,2300.0,2022-07-22
9619,6981,TSE,Murata Mfg Co,Common Stock,Japan,JPY,JP3914400001,7968.0,2022-07-22
9620,MUR,US,Murphy Oil Corporation,Common Stock,USA,USD,US6267171022,30.83,2022-07-21
9621,MUSA,US,Murphy USA Inc,Common Stock,USA,USD,US6267551025,266.6,2022-07-21
9622,MCA,AU,Murray Cod Australia Ltd,Common Stock,Australia,AUD,AU000000MCA4,0.195,2022-07-22
9623,MUT,LSE,Murray Income Trust,Common Stock,UK,GBX,GB0006111123,836.0,2022-07-21
9624,MYI,LSE,Murray International Trust,Common Stock,UK,GBX,GB0006111909,1246.0,2022-07-21
9625,MRG,AU,Murray River Organics Pty Ltd,Common Stock,Australia,AUD,AU000000MRG9,0.245,2022-07-22
9626,MURUDCERA,NSE,Murudeshwar Ceramics Limited,Common Stock,India,INR,INE692B01014,24.2,2022-07-22
9627,MURUDCERA,BSE,MURUDESHWAR CERAMICS LTD.,Common Stock,India,INR,INE692B01014,24.2,2022-07-22
9628,7220,TSE,Musashi Seimitsu Industry Co Ltd,Common Stock,Japan,JPY,JP3912700006,1492.0,2022-07-22
9629,8336,TSE,The Musashino Bank Ltd,Common Stock,Japan,JPY,JP3912800004,1791.0,2022-07-22
9630,MSLP,US,Musclepharm Corp,Common Stock,USA,USD,US6273352012,0.2,2022-07-21
9631,MGV,AU,Musgrave Minerals Ltd,Common Stock,Australia,AUD,AU000000MGV1,0.245,2022-07-22
9632,RADIOCITY,NSE,Music Broadcast Limited,Common Stock,India,INR,INE919I01024,23.8,2022-07-22
9633,RADIOCITY,BSE,Music Broadcast Ltd,Common Stock,India,INR,INE919I01024,23.95,2022-07-22
9634,MBIO,US,Mustang Bio Inc,Common Stock,USA,USD,US62818Q1040,0.6446,2022-07-21
9635,MPX,AU,Mustera Property Group Ltd,Common Stock,Australia,AUD,AU000000MPX8,0.285,2022-07-22
9636,MGROF,US,Mustgrow Biologics Corp,Common Stock,USA,USD,CA62822A1030,2.095,2022-07-21
9637,MUX,XETRA,Mutares SE & Co. KGaA,Common Stock,Germany,EUR,DE000A2NB650,16.6,2022-07-21
9638,MUTHOOTCAP,NSE,Muthoot Capital Services Limited,Common Stock,India,INR,INE296G01013,187.15,2022-07-22
9639,511766,BSE,Muthoot Capital Services Limited,Common Stock,India,INR,INE296G01013,187.1,2022-07-22
9640,MUTHTFN,BSE,MUTHOOT CAPITAL SERVICES LTD.,Common Stock,India,INR,INE296G01013,187.1,2022-07-22
9641,MUTHOOTFIN,NSE,Muthoot Finance Limited,Common Stock,India,INR,INE414G01012,1038.35,2022-07-22
9642,MUTHOOTFIN,BSE,MUTHOOT FINANCE LTD.,Common Stock,India,INR,INE414G01012,1038.4,2022-07-22
9643,2773,TSE,Mutual Corp,Common Stock,Japan,JPY,JP3909550000,1795.0,2022-07-22
9644,MVO,US,MV Oil Trust,Common Stock,USA,USD,US5538591091,10.86,2022-07-21
9645,MVBF,US,MVB Financial Corp,Common Stock,USA,USD,US5538101024,32.61,2022-07-21
9646,MVL,NSE,MVL Limited,Common Stock,India,INR,INE744I01034,0.05,2022-07-21
9647,MWB,XETRA,mwb fairtrade Wertpapierhandelsbank AG,Common Stock,Germany,EUR,DE0006656101,9.08,2022-07-21
9648,MIL,LSE,Myanmar Investments International Limited,Common Stock,UK,USD,VGG636111004,0.175,2022-07-21
9649,MYR,AU,Myer Holdings Ltd,Common Stock,Australia,AUD,AU000000MYR2,0.4,2022-07-22
9650,MYE,US,Myers Industries Inc,Common Stock,USA,USD,US6284641098,23.02,2022-07-21
9651,MYFC,ST,myFC AB,Common Stock,Sweden,SEK,SE0005505898,0.31,2022-07-21
9652,000667,SHE,Myhome Real Estate Development Group Co Ltd,Common Stock,China,CNY,CNE0000001B8,1.52,2022-07-22
9653,MYMX,US,Mymetics Corp,Common Stock,USA,USD,US62856A1025,0.0489,2022-07-21
9654,MYOV,US,Myovant Sciences Ltd,Common Stock,USA,USD,BMG637AM1024,12.07,2022-07-21
9655,MYRG,US,MYR Group Inc,Common Stock,USA,USD,US55405W1045,91.99,2022-07-21
9656,MYRX,US,Myrexis Inc Cmn Stk,Common Stock,USA,USD,US62856H1077,0.0004,2022-07-21
9657,MYSL,LSE,MySale Group PLC,Common Stock,UK,GBX,JE00BMH4MR96,2.8,2022-07-21
9658,MYS,AU,Mystate Ltd,Common Stock,Australia,AUD,AU000000MYS0,4.58,2022-07-22
9659,NBTB,US,NBT Bancorp Inc,Common Stock,USA,USD,US6287781024,39.22,2022-07-21
9660,N4P,LSE,N4 Pharma PLC,Common Stock,UK,GBX,GB00BYW8QM32,2.15,2022-07-21
9661,NBR,US,Nabors Industries Ltd,Common Stock,USA,USD,BMG6359F1370,113.79,2022-07-21
9662,NBRV,US,Nabriva Therapeutics AG,Common Stock,USA,USD,IE00BL53QQ85,0.1766,2022-07-21
9663,6268,TSE,Nabtesco Corp,Common Stock,Japan,JPY,JP3651210001,3260.0,2022-07-22
9664,NC,US,NACCO Industries Inc,Common Stock,USA,USD,US6295791031,36.35,2022-07-21
9665,6474,TSE,Nachi-Fujikoshi Corp,Common Stock,Japan,JPY,JP3813200007,3720.0,2022-07-22
9666,7435,TSE,Nadex Co Ltd,Common Stock,Japan,JPY,JP3651030003,731.0,2022-07-22
